,id,AreaHa,PrimaryUse,geometry,lon,lat,nodes
23527,23527,2.4425,Amenity green space,POINT (545918.0531724816 182902.0737029309),0.10206372537370037,51.52618622909044,2145866222
23528,23528,2.4425,Amenity green space,POINT (546913.802085035 182897.5881178017),0.11640534723827942,51.525887951352146,2992361855
23529,23529,0.0786,Other recreational,POINT (546052.1522251501 183034.35387497325),0.1040501750268992,51.527340183235815,195867958
23530,23530,15.486,Park,POINT (550125.063775848 174009.7673252647),0.1588841138595206,51.44518551838422,309220
23531,23531,2.9109,Park,POINT (547805.2371061109 171138.36099138297),0.12432990685735246,51.41999405557542,59351316
23532,23532,0.6545,Amenity green space,POINT (545510.5289024519 177810.18544262878),0.09409460302934743,51.4805377457154,92741172
23533,23533,14.7617,Park,POINT (544519.5300887557 177081.87613360185),0.07953561462724655,51.47424726248805,92735477
23534,23534,14.7617,Park,POINT (544486.2504874988 177321.58720573894),0.0791547420036513,51.47640971203708,5748128629
23535,23535,14.7617,Park,POINT (544702.5402873206 177192.1803872755),0.08221404823185673,51.47519167520439,92735475
23536,23536,14.7617,Park,POINT (544510.487135583 177286.92641000613),0.07948932301000695,51.47609207712412,92735477
23537,23537,14.7617,Park,POINT (544511.9828522808 177285.70036614727),0.07951034410626434,51.476080678577794,92735477
23538,23538,4.8277,Nature reserve,POINT (549352.7222791879 174567.65210450615),0.14801425355739808,51.45040221442566,36243193
23539,23539,1.0792,Public woodland,POINT (543735.4999195444 181172.4829557704),0.06991924249652742,51.511203814629376,9320969716
23540,23540,12.4399,Nature reserve,POINT (546200.6222349029 181031.95619440035),0.10535934303464672,51.50930900601595,94954047
23541,23541,1.2274,Nature reserve,POINT (546305.9553747564 168211.70421288506),0.10157726205468731,51.39408543146169,81696810
23542,23542,2.8421,Park,POINT (548012.2013564492 173774.1011774988),0.12840508799225908,51.44362355137965,35958971
23543,23543,12.0809,Playing fields,POINT (543630.1025997424 173968.85929606282),0.06547413772834108,51.44650089535732,2459188241
23544,23544,7.2786,Recreation ground,POINT (549677.533888745 177676.22390879903),0.15400127080150394,51.47824772963635,35487656
23545,23545,0.0227,Play space,POINT (543099.7737643579 177055.9461110341),0.059096388209838736,51.474374883564344,1199084389
23546,23546,0.8336,Nature reserve,POINT (543164.7260689643 176328.1297102206),0.05973634541174105,51.46781849802984,9386880626
23547,23547,3.3631,Recreation ground,POINT (544258.4781823755 166735.71249665727),0.07156957704627266,51.381346895989076,81669301
23548,23548,0.4111,Amenity green space,POINT (544835.6011294053 165732.32629249644),0.07944839058280916,51.37218409736253,82615971
23549,23549,0.783,Amenity green space,POINT (542151.8130861401 181359.4004124638),0.047188785224284185,51.51328366150745,9958741069
23550,23550,0.783,Amenity green space,POINT (542404.504138053 181384.28165922037),0.050837856696144046,51.51344366137464,9430697240
23551,23551,0.783,Amenity green space,POINT (542346.7871752236 181376.33716666815),0.050003459881013214,51.51338680262659,618582835
23552,23552,0.783,Amenity green space,POINT (542506.396544699 181369.5224428156),0.05229926306282052,51.51328537492094,11945234357
23553,23553,0.783,Amenity green space,POINT (542212.5343880866 181376.42815331573),0.048070101225628,51.51342139578697,664561717
23554,23554,0.783,Amenity green space,POINT (542091.8188731156 181328.6885587052),0.04631243418733422,51.51302277460388,664590358
23555,23555,0.783,Amenity green space,POINT (542523.7791562909 181373.82721466856),0.05255133065894417,51.51331967675592,11945234357
23556,23556,0.783,Amenity green space,POINT (542387.7419275315 181382.03136154564),0.05059555322611173,51.51342766074973,9430697240
23557,23557,3.2916,Playing fields,POINT (543155.5202761499 177903.39393899),0.06024172739346915,51.48197572264022,5292010513
23558,23558,0.0802,Amenity green space,POINT (543230.7494498439 179940.0120304062),0.062150342425541016,51.50025716407871,2476599689
23559,23559,0.3355,Amenity green space,POINT (546418.3420862235 180174.96049893883),0.10813906177450468,51.50155209048869,726675134
23560,23560,20.5285,Public woodland,POINT (543943.5431738282 175495.26753890535),0.07060212781278186,51.46013722205371,26620376
23561,23561,9.9669,Playing fields,POINT (541968.4951607884 177220.58255407115),0.04288422355170133,51.47613913293869,90401681
23562,23562,2.8224,Park,POINT (546180.088828288 173681.1548798185),0.10202356885011132,51.44326377548283,25975420
23563,23563,0.789,Park,POINT (543234.567105315 170827.73782333257),0.05851633209056041,51.41837545069767,46165833
23564,23564,1.118,Village green,POINT (543546.1390868254 169684.28150316884),0.06253108977127388,51.40802197599882,34964377
23565,23565,1.118,Village green,POINT (543620.640451723 169845.68207767114),0.06366680434593433,51.40945343213338,46184004
23566,23566,1.118,Village green,POINT (543539.3353131575 169757.4713561283),0.06246291413797335,51.40868135075385,428859370
23567,23567,4.4396,Recreation ground,POINT (545711.8825946864 171811.88013435097),0.09452244822676711,51.42658767239169,416574817
23568,23568,3.8279,Recreation ground,POINT (543341.3481665098 172284.81292041857),0.0606403961704771,51.43144147962404,45184893
23569,23569,1.3229,Amenity green space,POINT (543112.9049538756 181416.7361511808),0.061052763473570026,51.513556486912286,135529341
23570,23570,28.6227,Park,POINT (545833.8964325734 176819.38275308337),0.09833928652049297,51.47155166667162,35963418
23571,23571,15.0984,Nature reserve,POINT (549182.8117845209 171816.02289765127),0.14441200592435974,51.42572264343649,59360675
23572,23572,0.5198,Playing fields,POINT (547111.5467402982 178756.6602891236),0.11752811569856972,51.48862844837319,94891234
23573,23573,2.4884,Park,POINT (550625.0137354997 174869.1126301066),0.16643838980977002,51.45277419441956,35787661
23574,23574,2.3999,Other recreational,POINT (549947.2921912246 174437.5980148676),0.15650922831592487,51.449076683143645,36655224
23575,23575,1.0122,Park,POINT (546654.3259338029 178552.54131883572),0.11086257467482519,51.48691300886608,94894984
23576,23576,0.3103,Formal garden,POINT (546283.7042597393 177319.26789853582),0.10501784182993755,51.47592737042923,92725613
23577,23577,1.7662,Recreation ground,POINT (547549.9230189888 173398.5840890901),0.12160176899302348,51.44036988306577,35926665
23578,23578,17.6208,Park,POINT (546318.6451366332 180022.2942686753),0.10664044132454663,51.50020610795545,95935873
23579,23579,0.6278,Amenity green space,POINT (545613.765068267 182903.96689458293),0.09768128807879765,51.526281713319925,670379796
23580,23580,4.6009,Nature reserve,POINT (546915.3866731046 182572.40389195093),0.11629277936197954,51.52296558141757,32922677
23581,23581,2.4118,Playing fields,POINT (543432.4663959915 172900.24029448797),0.06219940826156448,51.43694857137574,26849573
23582,23582,0.3913,Amenity green space,POINT (540738.44230265 174043.78755996213),0.02392078764561608,51.44789959805191,26837013
23583,23583,0.3913,Amenity green space,POINT (540672.2264105976 174042.13059318523),0.022967886057827527,51.447901137626225,244047648
23584,23584,2.4575,Playing fields,POINT (543894.4999049869 172885.57371893438),0.06883608443994164,51.436699692538824,25879184
23585,23585,8.8269,Park,POINT (547195.949335745 168131.85674495547),0.11432775958996062,51.39313774154595,2507466636
23586,23586,8.8269,Park,POINT (546892.5384206461 167486.19781366768),0.10970281283413563,51.38741503858935,59837269
23587,23587,0.4069,Park,POINT (540394.1832022587 177384.8315257027),0.02029516398552069,51.47800762031617,90091015
23588,23588,0.4069,Park,POINT (540476.4868384317 177428.74804810926),0.02149699823532793,51.478381845188046,90087731
23589,23589,0.4069,Park,POINT (540326.0462511545 177293.3253149566),0.019278312726860612,51.477202230876635,373393103
23590,23590,59.583,Park,POINT (548349.9217771168 185221.99798468928),0.1380701817669795,51.546398118517835,180499765
23591,23591,13.7321,Park,POINT (548655.415230525 183964.8401183603),0.14194243858730904,51.535021949623626,10599877353
23592,23592,13.7321,Park,POINT (548458.1200621157 184028.76268056568),0.13912683613848864,51.53564816732391,180520358
23593,23593,13.7321,Park,POINT (548702.6112216754 183895.0031954472),0.14259295868202346,51.534382028778154,180542883
23594,23594,13.7321,Park,POINT (548759.9800260803 184333.42426675002),0.14360446272219926,51.538306281096695,180520361
23595,23595,13.7321,Park,POINT (548725.421435112 184264.41932062438),0.1430774170180937,51.537695344406394,180520361
23596,23596,2.0682,Park,POINT (545844.4622614627 177393.1550036989),0.09872801407325835,51.47670458753141,35963795
23597,23597,21.1063,Common,POINT (547392.979762176 178166.56911178568),0.1213325489893522,51.483253052295716,390399605
23598,23598,21.1063,Common,POINT (546643.7093726812 178139.28127232575),0.11053823144385574,51.4832024428126,94894018
23599,23599,21.1063,Common,POINT (547469.1301699341 177970.77532386855),0.12234672659136302,51.481473938972634,6443297122
23600,23600,21.1063,Common,POINT (547311.2210367663 178586.7043428992),0.1203311360328711,51.48704940068195,94891089
23601,23601,25.0576,Common,POINT (545628.9662107684 177781.3657150803),0.09578711317360805,51.48024833271018,92724897
23602,23602,25.0576,Common,POINT (545502.5406781952 178133.39851846368),0.09411273644157161,51.48344404333164,2684056848
23603,23603,25.0576,Common,POINT (545725.657194276 178101.4184665501),0.09731053374012333,51.48309929476969,92722479
23604,23604,3.7789,Cemetery/churchyard,POINT (548778.6124674671 175714.03462877235),0.1402405790509664,51.46085380829883,36667667
23605,23605,0.6116,Amenity green space,POINT (546953.6837702307 180848.23006380186),0.11612676191961314,51.50746283299001,8856470349
23606,23606,0.6116,Amenity green space,POINT (547065.1128317215 180990.0856268206),0.11779035981007441,51.50870847949346,35128092
23607,23607,2.9831,Park,POINT (546786.4362524876 180521.08169413343),0.11358248594459651,51.504566729283816,95943064
23608,23608,2.4804,Park,POINT (545917.1004642792 178840.70467930843),0.10037105056814594,51.489692822361064,94886491
23609,23609,2.2507,Playing fields,POINT (546418.7171452369 179305.59382513957),0.10778380462285264,51.49374047707493,94926853
23610,23610,0.6067,Amenity green space,POINT (546654.1813282492 185456.89626967415),0.11373041457481993,51.5489514020714,32919129
23611,23611,0.6067,Amenity green space,POINT (546659.0332561 185606.20214396034),0.11386250468374742,51.55029168297788,178927601
23612,23612,0.6067,Amenity green space,POINT (546651.5694108036 185361.86360560567),0.11365320882102196,51.5480981939133,178927903
23613,23613,0.7895,Park,POINT (546493.9595867579 183157.58402329663),0.11046564451159867,51.52833309975809,195866350
23614,23614,0.7895,Park,POINT (546438.1649875174 183176.24775594284),0.1096696506438655,51.528515260271746,195871051
23615,23615,0.9924,Amenity green space,POINT (543665.6758326638 184426.99103969077),0.07023967043797995,51.540465429251505,195951841
23616,23616,2.5166,Park,POINT (544142.3116059166 183923.88311552966),0.07690199895769283,51.53582333903499,195952736
23617,23617,1.7269,Park,POINT (543988.4065350196 183977.18130546788),0.07470629898261773,51.53634148505268,3227827062
23618,23618,1.7269,Park,POINT (544072.4678726173 184116.3133396421),0.07597434281034432,51.53757024382846,195949024
23619,23619,1.7269,Park,POINT (544195.2624200153 183826.03775834345),0.07762489073811141,51.53493063607611,1576874705
23620,23620,0.1162,Amenity green space,POINT (543967.0422788613 183730.3125470566),0.07429765381989144,51.534128666768716,2265006143
23621,23621,0.1162,Amenity green space,POINT (543988.3498229593 183761.46896045367),0.07461736851374139,51.53440319778662,1452920441
23622,23622,0.1162,Amenity green space,POINT (543980.0113122113 183783.2371379977),0.07450612135075078,51.53460092184097,1452920441
23623,23623,1.306,Playing fields,POINT (542981.5755205025 176711.7790732556),0.05725646582571593,51.471312155836245,633680850
23624,23624,3.145,Nature reserve,POINT (543063.834181616 176016.428017016),0.058158758194225085,51.46504312992541,1825852753
23625,23625,0.7563,Allotments,POINT (544466.5667196878 177351.3193504572),0.07888365572662862,51.47668189722909,5748128629
23626,23626,1.2975,Amenity green space,POINT (545112.6122157548 174133.29651785595),0.08685987731195763,51.44760081642511,1494410519
23627,23627,1.2975,Amenity green space,POINT (544888.8184889198 174134.19913910495),0.08364202839551069,51.447666178641974,376538988
23628,23628,1.2975,Amenity green space,POINT (544764.4438617817 174150.00433989687),0.08185994277075091,51.44783997845484,6325009167
23629,23629,0.0778,Amenity green space,POINT (543185.0723441821 180989.45450211584),0.06191863493528545,51.50969877541057,240251268
23630,23630,0.4587,Amenity green space,POINT (543865.672800129 179893.98689202312),0.07127259237234188,51.499682453597615,247690008
23631,23631,4.8096,Park,POINT (543626.7495637451 179971.04595604312),0.06786419139789851,51.50043560914218,247690645
23632,23632,9.7743,Cemetery/churchyard,POINT (542215.468373671 182513.21822882278),0.048570621057184155,51.52363560172139,618264917
23633,23633,0.3363,Cemetery/churchyard,POINT (542878.0983539604 185265.63354259985),0.05923106763349431,51.548200886755794,9383986827
23634,23634,12.4556,Park,POINT (542071.8442238063 178821.43525223207),0.0450150583634013,51.49049812642684,10776060566
23635,23635,0.3582,Amenity green space,POINT (542094.2213729398 175420.28538568347),0.04397035219376202,51.45993043413681,90262729
23636,23636,0.3582,Amenity green space,POINT (541991.6621686707 175347.01755083585),0.04246567537103951,51.459297776446604,90262897
23637,23637,0.3582,Amenity green space,POINT (542050.1582829899 175311.5263106933),0.04329287158419521,51.45896419266421,90263249
23638,23638,0.3582,Amenity green space,POINT (542137.060130556 175375.54345108097),0.0445686088398283,51.459517643303435,90263248
23639,23639,0.3582,Amenity green space,POINT (542039.1599007255 175357.1900150983),0.043152989419653696,51.45937727750848,90262853
23640,23640,0.3582,Amenity green space,POINT (542072.1508538749 175309.5183133663),0.04360841577340551,51.45894063413764,90263249
23641,23641,0.3582,Amenity green space,POINT (542012.1556939839 175337.39008516885),0.042756602624248866,51.45920612844806,90262853
23642,23642,0.3582,Amenity green space,POINT (542047.3015681573 175291.8209705975),0.04324387198067416,51.45878783965892,90263105
23643,23643,0.3582,Amenity green space,POINT (542051.7496233074 175365.24542665927),0.04333731953617966,51.45944650541583,90262853
23644,23644,0.3582,Amenity green space,POINT (542032.806803816 175279.84341583442),0.04303056819184889,51.458683845185334,90263105
23645,23645,0.3582,Amenity green space,POINT (542082.486313804 175314.97246011163),0.043759274357273975,51.45898705218354,90263248
23646,23646,0.0561,Amenity green space,POINT (540285.9745450504 181099.7643006541),0.02021507419116353,51.51141678686874,662296999
23647,23647,0.2893,Park,POINT (540024.8576749875 181824.82129076673),0.016742729196271646,51.517997065973816,1346109280
23648,23648,0.0356,Amenity green space,POINT (541271.7603148854 181192.98316993657),0.034448338549044666,51.512008878093866,9258530291
23649,23649,4.0229,Park,POINT (539475.281301033 182021.74595034544),0.008905147171380348,51.51990263328624,126579684
23650,23650,0.4664,Nature reserve,POINT (539529.8608027557 179928.23442186287),0.00886282171610696,51.50107635032797,35123680
23651,23651,0.4664,Nature reserve,POINT (539384.0421386932 180120.28747738636),0.006839297307878583,51.502838135004986,35123680
23652,23652,10.6451,Park,POINT (542003.0535882987 181993.84215576854),0.04530185328093009,51.51902203324983,12067977288
23653,23653,1.5388,Amenity green space,POINT (540393.186504304 175773.93651482218),0.019641545921113373,51.46353235358158,88299851
23654,23654,6.5443,Public woodland,POINT (548331.419268983 179707.52779153347),0.1354850368399372,51.49685379613186,11436844694
23655,23655,1.0794,Common,POINT (544746.0335401294 177958.33373745176),0.08315365156290974,51.48206491862266,92732247
23656,23656,2.4529,Recreation ground,POINT (552648.0027633336 175313.75751788303),0.19572276245451276,51.45622834198524,442688839
23657,23657,3.9671,Nature reserve,POINT (539135.8700772142 180891.0654446877),0.0035702328681548687,51.50982568165128,88183155
23658,23658,2.3071,Playing fields,POINT (537676.1156066045 171179.14262089843),-0.021231499938165862,51.42290868753827,675666
23659,23659,0.6322,Cemetery/churchyard,POINT (547559.5247565465 171289.60663510428),0.12086167602748106,51.42141705828083,27285011
23660,23660,42.9133,Common,POINT (534834.5047791152 175267.25614826343),-0.06052029846267349,51.46032940728113,21580552
23661,23661,0.1861,Formal garden,POINT (538146.4565457691 180926.2524831995),-0.010664126844299137,51.5103845514221,262374861
23662,23662,2.5143,Cemetery/churchyard,POINT (550192.111419669 177680.11733600224),0.1614070577611107,51.47814641683007,36726587
23663,23663,1.397,Park,POINT (540496.6331820405 169272.9405578466),0.01855285156430956,51.40508818024869,1672871745
23664,23664,2.5062,Recreation ground,POINT (547228.1998124595 169383.7371997595),0.11530965237499359,51.40437785138664,59721928
23665,23665,3.3589,Park,POINT (536869.2745783493 171865.68105449187),-0.032563739189950466,51.429273320438135,647020
23666,23666,8.7633,Park,POINT (541408.6699781708 167247.16963593863),0.030850597632554416,51.38665884851576,5757652051
23667,23667,0.9931,Park,POINT (536529.3707925413 181695.22370602845),-0.03365416112492551,51.51768751580799,48979746
23668,23668,96.8613,Nature reserve,POINT (547479.4325353532 171706.56659287494),0.11988403588040007,51.425184543345274,296244942
23669,23669,10.7259,Playing fields,POINT (546522.3465514638 172881.57778698206),0.10661384497689912,51.43599077994697,419326699
23670,23670,3.1123,Park,POINT (544816.5320665461 179143.4692671851),0.08465406876178602,51.49269601110396,11015632880
23671,23671,0.1067,Amenity green space,POINT (537557.5852515561 176133.14241035187),-0.021011843995747882,51.46745562282729,5807469295
23672,23672,6.7452,Park,POINT (550937.2697802071 175032.38972635166),0.17099861775996722,51.454158181192746,35787656
23673,23673,0.7225,Formal garden,POINT (543197.6698000615 176085.61675948932),0.060112127073076206,51.465631010373656,90247063
23674,23674,0.6362,Amenity green space,POINT (543712.4260764971 178592.30244051354),0.06853656869187824,51.488024896030424,92709210
23675,23675,1.577,Public woodland,POINT (533708.1540919698 170034.09929768005),-0.07869760181498973,51.413567812664475,145717885
23676,23676,0.3611,Amenity green space,POINT (546851.9895760193 180981.59952834045),0.11471795725971072,51.508687629306074,369489027
23677,23677,4.1598,Park,POINT (535934.095318146 176263.11853666167),-0.04431979917120571,51.46901579238568,11849514163
23678,23678,4.1598,Park,POINT (535897.1439697548 176053.04122299716),-0.04493217651199423,51.467136805921584,78299655
23679,23679,29.3619,Common,POINT (544939.4608640702 169215.67820718346),0.08235870069425573,51.40345731928105,428960411
23680,23680,29.3619,Common,POINT (544835.1035207596 169838.2442286355),0.0811133688414631,51.409077996609085,428956024
23681,23681,29.3619,Common,POINT (545325.653375136 168966.73158615807),0.08780524046776501,51.40112158646837,59682571
23682,23682,29.3619,Common,POINT (545318.7520975183 168833.2634758328),0.08765150464239628,51.3999240903744,59682636
23683,23683,29.3619,Common,POINT (545350.3526098727 168942.85479340155),0.08815030546049071,51.40090071293251,59682571
23684,23684,29.3619,Common,POINT (545341.2955349926 168908.2135715248),0.08800601913647495,51.4005917682312,59682571
23685,23685,14.2705,Cemetery/churchyard,POINT (535019.2105055652 168540.7984512442),-0.06042453280034968,51.39983763877792,149325494
23686,23686,2.7992,Playing fields,POINT (549759.7402995693 174834.39381355175),0.153980189950538,51.45269154341516,447976170
23687,23687,0.2154,Cemetery/churchyard,POINT (535191.0148333169 179869.41931456787),-0.05363116078565512,51.50160177075891,27513960
23688,23688,3.0551,Nature reserve,POINT (543036.0664478756 176124.02017194265),0.05780279383184775,51.46601694075133,90247520
23689,23689,0.2247,Amenity green space,POINT (543108.2378444902 177481.39250471102),0.05939039739786161,51.47819569083121,45274114
23690,23690,0.2247,Amenity green space,POINT (543100.5483414466 177538.24158053147),0.05930275731468554,51.47870846546231,91612687
23691,23691,0.2247,Amenity green space,POINT (543111.2495380362 177568.11749080187),0.05946884819837407,51.478974216642925,91612687
23692,23692,0.7765,Amenity green space,POINT (543009.263359247 171951.63535381915),0.05573211257126878,51.42853140624434,45191147
23693,23693,0.7765,Amenity green space,POINT (543000.103082386 171932.71406971067),0.05559280351050778,51.428363690077525,45183409
23694,23694,0.7765,Amenity green space,POINT (543015.8589198699 172070.80750203444),0.055875023823513316,51.42960061554801,45183498
23695,23695,0.7765,Amenity green space,POINT (542873.6688898468 171977.84499946062),0.05379360505726691,51.42880109123933,18407064
23696,23696,0.1359,Amenity green space,POINT (536414.4535577197 181369.61773493426),-0.03543535582572716,51.51478925194459,9464628946
23697,23697,5.6284,Park,POINT (540035.4524751368 170985.09057783615),0.012602944555638745,51.42058768526904,21575879
23698,23698,0.2369,Amenity green space,POINT (544083.9761642875 177333.65223478433),0.07337115171014337,51.47662063967626,91766499
23699,23699,0.1767,Cemetery/churchyard,POINT (533754.2768101814 181751.01382243054),-0.0736048467607469,51.51885232630192,25502264
23700,23700,1.3916,Recreation ground,POINT (543952.3088893071 176593.8276717748),0.07117529276592827,51.47000630790438,91761905
23701,23701,1.3916,Recreation ground,POINT (544038.0206447759 176843.77338181422),0.0725102809510401,51.472230443798814,91762427
23702,23702,1.3916,Recreation ground,POINT (544026.2555244502 176844.79203815735),0.07234141766506393,51.472242589662734,91762427
23703,23703,1.3916,Recreation ground,POINT (544000.4782066086 176802.43869110287),0.0719532806427719,51.4718685721378,91762427
23704,23704,1.3916,Recreation ground,POINT (544000.4240334799 176801.0229862032),0.07195192463523513,51.47185586485174,91762427
23705,23705,1.3916,Recreation ground,POINT (544025.4640491729 176843.8317821913),0.07232963864902207,51.472234162427746,91762427
23706,23706,1.3916,Recreation ground,POINT (544007.7359659323 176818.25689896737),0.07206414802016861,51.47200886369252,91762427
23707,23707,1.3916,Recreation ground,POINT (544014.589883461 176828.4113891574),0.07216689869096672,51.47209836553118,91762427
23708,23708,1.3916,Recreation ground,POINT (544009.1306848 176820.32682297332),0.07208505840031156,51.472027108655254,91762427
23709,23709,1.3916,Recreation ground,POINT (544010.7654736162 176822.75100448783),0.07210956723228702,51.47204847580183,91762427
23710,23710,1.3916,Recreation ground,POINT (544058.6706705795 176823.71109244513),0.07279922230556775,51.47204491761669,91762427
23711,23711,0.2766,Formal garden,POINT (535622.6770407018 181123.29663228797),-0.04693378210998992,51.51276616335822,28799623
23712,23712,0.2161,Amenity green space,POINT (543128.9643428804 177030.0905764322),0.05950594621701368,51.47413517277872,1199043520
23713,23713,0.6214,Park,POINT (539371.8163862728 181696.83705118747),0.007286494947505802,51.51700849469793,126601462
23714,23714,3.0445,Cemetery/churchyard,POINT (547529.5461840202 172808.7106081186),0.12106309703380896,51.43507491529535,2970602052
23715,23715,1.5327,Park,POINT (533679.7778355415 176225.13080142296),-0.07676975391569223,51.469211294877766,36271259
23716,23716,1.5546,Cemetery/churchyard,POINT (542677.8604867804 174511.21163485586),0.05199932879973185,51.4516149584945,26046084
23717,23717,0.4672,Nature reserve,POINT (536984.6076266479 172243.05256918268),-0.030759997331984437,51.43263669528572,13896739
23718,23718,0.0672,Amenity green space,POINT (541112.5698480718 180072.0316036478),0.03170726779559871,51.50197587308993,7813173955
23719,23719,17.9991,Cemetery/churchyard,POINT (539914.2455262523 172902.07827610907),0.011617299114534806,51.43784400982661,82747453
23720,23720,0.3198,Formal garden,POINT (540175.8726085101 169069.0953020261),0.013863903549851515,51.403335666703526,420374124
23721,23721,0.89,Cemetery/churchyard,POINT (537891.6678953533 174817.4633777744),-0.016717933572904343,51.45555134748791,648851
23722,23722,1.5887,Park,POINT (535238.6029778398 170346.1869539953),-0.0565848851002816,51.41600949670401,564733364
23723,23723,0.0938,Cemetery/churchyard,POINT (533566.4418392627 181204.33274027353),-0.07651755554779843,51.51398403649903,4715264001
23724,23724,0.0774,Nature reserve,POINT (535529.4010507246 180893.4860053648),-0.04836546518375339,51.51072337594515,82710877
23725,23725,0.0774,Nature reserve,POINT (535540.5960753016 180898.4405067179),-0.048202337013070126,51.51076521564095,82710877
23726,23726,0.9875,Park,POINT (534886.9403897348 172514.63804333704),-0.06081421544108169,51.435580248101914,34097359
23727,23727,0.2206,Formal garden,POINT (550795.8534666793 177077.45060602005),0.16983692077056792,51.472570905787755,36725250
23728,23728,2.1728,Amenity green space,POINT (543661.7206624388 172963.96254499475),0.0655212220878231,51.437463114833044,26849573
23729,23729,1.4782,Adventure playground,POINT (536179.211718059 174987.10011337505),-0.04128417538423758,51.45748996218921,1608069337
23730,23730,1.9755,Playing fields,POINT (541233.6693725887 175791.49874007652),0.031739563557969495,51.46348134213587,90268256
23731,23731,1.4252,Park,POINT (537117.1783038607 176528.71904058606),-0.02719469017824764,51.471117251995,98214692
23732,23732,1.4252,Park,POINT (537210.0331181327 176599.51637573293),-0.025831160866074752,51.47173096387667,98213923
23733,23733,1.2957,Recreation ground,POINT (535620.5350128403 169933.53762422202),-0.05125360693295311,51.412210010390545,13820511
23734,23734,0.4035,Play space,POINT (536903.9863548023 178518.9946134744),-0.029490928157984,51.4890542380354,837942040
23735,23735,0.8297,Formal garden,POINT (538254.7740087257 181462.56267237372),-0.008893941359664743,51.51517759194255,11060851
23736,23736,0.1775,Amenity green space,POINT (534347.6245487445 170371.33500050308),-0.0693801595762905,51.4164472399129,145712476
23737,23737,2.2253,Recreation ground,POINT (548568.2012140204 177986.13579790943),0.13816930474400677,51.481324596793804,36084799
23738,23738,0.2327,Amenity green space,POINT (543967.7798218207 167527.76541294836),0.06771580201096893,51.38853770138097,81665893
23739,23739,1.4392,Recreation ground,POINT (547613.1096469002 168035.9600918594),0.12027945713476122,51.39216778227026,59836951
23740,23740,7.6257,Nature reserve,POINT (541815.9825012787 173495.14134864023),0.03919707101977066,51.44270101333061,82751843
23741,23741,18.9833,Park,POINT (537476.5972350728 175389.70134891092),-0.022465924227635544,51.46079449463517,25259418
23742,23742,5.2202,Public woodland,POINT (543722.8351849547 169020.6999515257),0.06480134996209516,51.402014620103586,419902657
23743,23743,5.2202,Public woodland,POINT (543632.1479102806 168948.0376533258),0.06346917015125335,51.40138463723372,419902657
23744,23744,0.5156,Park,POINT (533735.4059992415 181130.1296377598),-0.0741121524231764,51.513277242657445,295978331
23745,23745,0.0789,Formal garden,POINT (533835.2704545874 181511.62581002354),-0.07252906950393881,51.51668189385545,12729593
23746,23746,7.0173,Park,POINT (535766.1024346957 172010.98850849713),-0.04836686535653735,51.430844285569556,31775688
23747,23747,0.9307,Amenity green space,POINT (541570.88734692 175730.9879855035),0.03656656772953836,51.4628534075616,90253507
23748,23748,11.6224,Cemetery/churchyard,POINT (534947.1142680347 174261.55007063894),-0.059283708689162946,51.4512647177,3847300800
23749,23749,1.4318,Nature reserve,POINT (539164.9586615767 181258.1031958314),0.004133996567489362,51.513116865244214,12243683
23750,23750,1.4318,Nature reserve,POINT (539133.9630359482 181230.80017364863),0.003676840341070273,51.512879142683786,250679963
23751,23751,0.4135,Park,POINT (536812.8866081438 176560.78828843866),-0.03156060419486936,51.47147906397518,280610300
23752,23752,4.4704,Recreation ground,POINT (535996.8681727551 174479.5562614361),-0.04410201015471249,51.452972744409095,25258526
23753,23753,0.2352,Amenity green space,POINT (540200.3356958011 180989.81235988686),0.018938102370094315,51.51044999188268,247702719
23754,23754,0.2352,Amenity green space,POINT (540167.5999313585 181038.0957591845),0.01848588270123063,51.51089199682314,183180904
23755,23755,2.5828,Playing fields,POINT (538820.7892634432 170863.48914859767),-0.0049022762591887994,51.41979333802158,46211126
23756,23756,1.1263,Park,POINT (537628.5396072901 180164.8375676717),-0.018419717450115447,51.50366847777448,2056398295
23757,23757,0.3981,Other recreational,POINT (535970.4176068424 173510.17090092247),-0.044854557191116175,51.444267717199864,26820929
23758,23758,3.8616,Nature reserve,POINT (549398.1723730051 180682.96260989291),0.15125416290295643,51.50533774022891,3028558915
23759,23759,0.3775,Amenity green space,POINT (543306.3232942504 167320.03545972458),0.05813252613495212,51.38683833062627,81675429
23760,23760,0.2256,Play space,POINT (550601.4676183345 176140.57040387663),0.1666411744117371,51.464204644368245,36665448
23761,23761,0.9636,Amenity green space,POINT (544959.530688323 166698.98373554874),0.08162115673798989,51.38083845024142,8038453883
23762,23762,1.3159,Other recreational,POINT (549323.6656071706 172873.42728658207),0.14688192477550419,51.43518685261292,35924971
23763,23763,1.3159,Other recreational,POINT (549283.778535677 173006.97653524604),0.1463648007622976,51.436397334790584,35924970
23764,23764,0.6268,Park,POINT (547254.5753573669 181150.16335965614),0.12058526064419335,51.5100975592892,95946858
23765,23765,2.6851,Amenity green space,POINT (547267.5436083144 169117.43625107242),0.11576454303685496,51.40197483086503,59678823
23766,23766,1.2648,Allotments,POINT (544804.3107919298 172915.94020905817),0.08192867017660924,51.436740898294424,26897240
23767,23767,4.5737,Playing fields,POINT (546111.5325692497 180411.28728219733),0.10381962990187775,51.50375496233589,36236647
